,SAMPL6_ID,pH,Epik_Microstate,SAMPL6_Microstate_ID,Log_P
488,SM05,3.4,1,SM05_micro005,-3.6632166275416482
489,SM05,3.5,0,SM05_micro010,-0.03358736218580852
490,SM05,3.5,1,SM05_micro005,-3.906092075709379
491,SM05,3.5,2,SM05_micro001,-4.382560032747256
492,SM05,3.6,0,SM05_micro010,-0.03257467789879922
493,SM05,3.6,1,SM05_micro001,-4.135971408860491
494,SM05,3.6,2,SM05_micro005,-4.150824111736627
495,SM05,3.7,0,SM05_micro010,-0.03240589718429766
496,SM05,3.7,1,SM05_micro001,-4.076898158784949
497,SM05,3.7,2,SM05_micro005,-4.209391019668666
498,SM05,3.8,0,SM05_micro010,-0.033756142900310065
499,SM05,3.8,1,SM05_micro001,-3.8326724649012047
500,SM05,3.8,2,SM05_micro005,-4.456485985698935
501,SM05,3.9,0,SM05_micro010,-0.037300537904842626
502,SM05,3.9,1,SM05_micro001,-3.5904721395914803
503,SM05,4.0,0,SM05_micro010,-0.03595029218883022
504,SM05,4.0,1,SM05_micro001,-3.3433771735612106
505,SM05,4.1,0,SM05_micro010,-0.045739573629920136
506,SM05,4.1,1,SM05_micro001,-3.1074217346880433
507,SM05,4.2,0,SM05_micro010,-0.058060565788533317
508,SM05,4.2,1,SM05_micro001,-2.874166787246901
509,SM05,4.3,0,SM05_micro010,-0.0737571722371775
510,SM05,4.3,1,SM05_micro001,-2.643949892666786
511,SM05,4.4,0,SM05_micro010,-0.09333573511935733
512,SM05,4.4,1,SM05_micro001,-2.41795251594921
513,SM05,4.5,0,SM05_micro010,-0.11780893872208213
514,SM05,4.5,1,SM05_micro001,-2.1966809992376777
515,SM05,4.6,0,SM05_micro010,-0.14835824804686276
516,SM05,4.6,1,SM05_micro001,-1.9814855882482008
517,SM05,4.7,0,SM05_micro010,-0.18599634738070847
518,SM05,4.7,1,SM05_micro001,-1.7735477479822908
519,SM05,4.8,0,SM05_micro010,-0.23224226315413327
520,SM05,4.8,1,SM05_micro001,-1.5740489434414584
521,SM05,4.9,0,SM05_micro010,-0.288277460368648
522,SM05,4.9,1,SM05_micro001,-1.3843394203417159
523,SM05,5.0,0,SM05_micro010,-0.35578974616926806
524,SM05,5.0,1,SM05_micro001,-1.2061069858280786
525,SM05,5.1,0,SM05_micro010,-0.43579180484300295
526,SM05,5.1,1,SM05_micro001,-1.0405331049020579
527,SM05,5.2,0,SM05_micro010,-0.5296338821058649
528,SM05,5.2,1,SM05_micro001,-0.8886304618506624
529,SM05,5.3,0,SM05_micro010,-0.6381598815303617
530,SM05,5.3,1,SM05_micro001,-0.751411740960902
531,SM05,5.4,0,SM05_micro001,-0.629045722947278
532,SM05,5.4,1,SM05_micro010,-0.761538583830995
533,SM05,5.5,0,SM05_micro001,-0.5218699692387936
534,SM05,5.5,1,SM05_micro010,-0.8999387697222664
535,SM05,5.6,0,SM05_micro001,-0.4290405762629409
536,SM05,5.6,1,SM05_micro010,-1.0530228777751725
537,SM05,5.7,0,SM05_micro001,-0.3500512018762154
538,SM05,5.7,1,SM05_micro010,-1.2196094429882027
539,SM05,5.8,0,SM05_micro001,-0.28355160036260457
540,SM05,5.8,1,SM05_micro010,-1.398854561788849
541,SM05,5.9,0,SM05_micro001,-0.22819152600609602
542,SM05,5.9,1,SM05_micro010,-1.589239207746598
543,SM05,6.0,0,SM05_micro001,-0.182789513805179
544,SM05,6.0,1,SM05_micro010,-1.7894131351454368
545,SM05,6.1,0,SM05_micro001,-0.14565775661483793
546,SM05,6.1,1,SM05_micro010,-1.9981948789838544
547,SM05,6.2,0,SM05_micro001,-0.11578357014806352
548,SM05,6.2,1,SM05_micro010,-2.213896632116836
549,SM05,6.3,0,SM05_micro001,-0.09164792797434183
550,SM05,6.3,1,SM05_micro010,-2.435505710257371
551,SM05,6.4,0,SM05_micro001,-0.0724069265211651
552,SM05,6.4,1,SM05_micro010,-2.6618406484039503
553,SM05,6.5,0,SM05_micro001,-0.057047881501524005
554,SM05,6.5,1,SM05_micro010,-2.8922263236985666
555,SM05,6.6,0,SM05_micro001,-0.044895670057412386
556,SM05,6.6,1,SM05_micro010,-3.1258188325687124
557,SM05,6.7,0,SM05_micro001,-0.035275169330824016
558,SM05,6.7,1,SM05_micro010,-3.361943052156381
559,SM05,6.8,0,SM05_micro001,-0.027680037178254256
560,SM05,6.8,1,SM05_micro010,-3.6000926403180684
561,SM05,6.9,0,SM05_micro001,-0.021772712170699992
562,SM05,6.9,1,SM05_micro010,-3.83976125491027
563,SM05,7.0,0,SM05_micro001,-0.01704685216465658
564,SM05,7.0,1,SM05_micro010,-4.080780115218484
565,SM05,7.1,0,SM05_micro001,-0.013333676445622477
566,SM05,7.1,1,SM05_micro010,-4.3228116598137065
567,SM05,7.2,0,SM05_micro001,-0.01046440429909612
568,SM05,7.2,1,SM05_micro010,-4.565687107981438
569,SM05,7.3,0,SM05_micro001,-0.008270255010575966
570,SM05,7.4,0,SM05_micro001,-0.006413667151058912
571,SM05,7.5,0,SM05_micro001,-0.00506342143504651
572,SM05,7.6,0,SM05_micro001,-0.0038819564335356577
573,SM05,7.7,0,SM05_micro001,-0.003038052861027906
574,SM05,7.8,0,SM05_micro001,-0.0023629300030217045
575,SM05,7.9,0,SM05_micro001,-0.0018565878595170537
576,SM05,8.0,0,SM05_micro001,-0.001519026430513953
577,SM05,8.1,0,SM05_micro001,-0.0011814650015108522
578,SM05,8.2,0,SM05_micro001,-0.0008439035725077517
579,SM05,8.3,0,SM05_micro001,-0.0006751228580062014
580,SM05,8.4,0,SM05_micro001,-0.000506342143504651
581,SM05,8.5,0,SM05_micro001,-0.000506342143504651
582,SM05,8.6,0,SM05_micro001,-0.0003375614290031007
583,SM05,8.7,0,SM05_micro001,0.0
584,SM05,8.8,0,SM05_micro001,0.0
585,SM05,8.9,0,SM05_micro001,0.0
586,SM05,9.0,0,SM05_micro001,0.0
587,SM05,9.1,0,SM05_micro001,0.0
588,SM05,9.2,0,SM05_micro001,0.0
589,SM05,9.3,0,SM05_micro001,0.0
590,SM05,9.4,0,SM05_micro001,0.0
591,SM05,9.5,0,SM05_micro001,0.0
592,SM05,9.6,0,SM05_micro001,0.0
593,SM05,9.7,0,SM05_micro001,0.0
594,SM05,9.8,0,SM05_micro001,0.0
595,SM05,9.9,0,SM05_micro001,0.0
596,SM05,10.0,0,SM05_micro001,0.0
597,SM05,10.1,0,SM05_micro001,0.0
598,SM05,10.2,0,SM05_micro001,0.0
599,SM05,10.3,0,SM05_micro001,0.0
600,SM05,10.4,0,SM05_micro001,0.0
601,SM05,10.5,0,SM05_micro001,0.0
602,SM05,10.6,0,SM05_micro001,0.0
603,SM05,10.7,0,SM05_micro001,0.0
604,SM05,10.8,0,SM05_micro001,0.0
605,SM05,10.9,0,SM05_micro001,0.0
606,SM05,11.0,0,SM05_micro001,0.0
607,SM06,3.0,0,SM06_micro007,-0.20641881383539606
608,SM06,3.0,1,SM06_micro002,-2.421834472382746
609,SM06,3.0,2,SM06_micro001,-2.474156493878226
610,SM06,3.0,3,SM06_micro005,-4.30795895693757
611,SM06,3.1,0,SM06_micro007,-0.21046955098343328
612,SM06,3.1,1,SM06_micro001,-2.2324625107120064
613,SM06,3.1,2,SM06_micro002,-2.6716299298450403
614,SM06,3.1,3,SM06_micro005,-4.312009694085608
615,SM06,3.2,0,SM06_micro007,-0.22515347314506812
616,SM06,3.2,1,SM06_micro001,-2.0015704932738854
617,SM06,3.2,2,SM06_micro002,-2.9320585723209325
618,SM06,3.2,3,SM06_micro005,-4.326693616247242
619,SM06,3.3,0,SM06_micro007,-0.2508081417493038
620,SM06,3.3,1,SM06_micro001,-1.7814804415638639
621,SM06,3.3,2,SM06_micro002,-3.203457961239425
622,SM06,3.3,3,SM06_micro005,-4.3523482848514785
623,SM06,3.4,0,SM06_micro007,-0.288277460368648
624,SM06,3.4,1,SM06_micro001,-1.5732050398689508
625,SM06,3.4,2,SM06_micro002,-3.4865032194585255
626,SM06,3.4,3,SM06_micro005,-4.3898176034708225
627,SM06,3.5,0,SM06_micro007,-0.3380677711466053
628,SM06,3.5,1,SM06_micro001,-1.3772506303326506
629,SM06,3.5,2,SM06_micro002,-3.78203825055074
630,SM06,3.5,3,SM06_micro005,-4.439607914248779
631,SM06,3.6,0,SM06_micro007,-0.4013605390846867
632,SM06,3.6,1,SM06_micro001,-1.1947986779564748
633,SM06,3.6,2,SM06_micro002,-4.090906958088577
634,SM06,3.6,3,SM06_micro005,-4.502900682186861
635,SM06,3.7,0,SM06_micro007,-0.4064239605197332
636,SM06,3.7,1,SM06_micro001,-1.1450083671785174
637,SM06,3.7,2,SM06_micro002,-4.150992892451129
638,SM06,3.8,0,SM06_micro007,-0.4881138263384836
639,SM06,3.8,1,SM06_micro001,-0.9811222933975121
640,SM06,3.8,2,SM06_micro002,-4.478427478584137
641,SM06,3.9,0,SM06_micro007,-0.5853315178913765
642,SM06,3.9,1,SM06_micro001,-0.8324264839216463
643,SM06,4.0,0,SM06_micro007,-0.6923384908853595
644,SM06,4.0,1,SM06_micro001,-0.6938575173158734
645,SM06,4.1,0,SM06_micro001,-0.578411508596813
646,SM06,4.1,1,SM06_micro007,-0.8226372024805563
647,SM06,4.2,0,SM06_micro001,-0.47781820275388903
648,SM06,4.2,1,SM06_micro007,-0.9677886169518897
649,SM06,4.3,0,SM06_micro001,-0.3915712576435968
650,SM06,4.3,1,SM06_micro007,-1.127117611441353
651,SM06,4.4,0,SM06_micro001,-0.3183204275499239
652,SM06,4.4,1,SM06_micro007,-1.2996115016619376
653,SM06,4.5,0,SM06_micro001,-0.2570530281858611
654,SM06,4.5,1,SM06_micro007,-1.484088822612132
655,SM06,4.6,0,SM06_micro001,-0.20641881383539606
656,SM06,4.6,1,SM06_micro007,-1.6791993285759244
657,SM06,4.7,0,SM06_micro001,-0.16489875806801466
658,SM06,4.7,1,SM06_micro007,-1.8834239931228
659,SM06,4.8,0,SM06_micro001,-0.13131139588220614
660,SM06,4.8,1,SM06_micro007,-2.0954125705367472
661,SM06,4.9,0,SM06_micro001,-0.10413770084745655
662,SM06,4.9,1,SM06_micro007,-2.313983595816255
663,SM06,5.0,0,SM06_micro001,-0.08236498867675657
664,SM06,5.0,1,SM06_micro007,-2.5379556039598126
665,SM06,5.1,0,SM06_micro001,-0.06498057508309688
666,SM06,5.1,1,SM06_micro007,-2.76631591068041
667,SM06,5.2,0,SM06_micro001,-0.05114055649396975
668,SM06,5.2,1,SM06_micro007,-2.99822061240554
669,SM06,5.3,0,SM06_micro001,-0.04016981005136898
670,SM06,5.3,1,SM06_micro007,-3.2329945862771967
671,SM06,5.4,0,SM06_micro001,-0.031561993611789914
672,SM06,5.4,1,SM06_micro007,-3.469962709437373
673,SM06,5.5,0,SM06_micro001,-0.024810765031727897
674,SM06,5.5,1,SM06_micro007,-3.708956201171568
675,SM06,5.6,0,SM06_micro001,-0.01940978216767829
676,SM06,5.6,1,SM06_micro007,-3.949299938621776
677,SM06,5.7,0,SM06_micro001,-0.015190264305139528
678,SM06,5.7,1,SM06_micro007,-4.1908251410734945
679,SM06,5.8,0,SM06_micro001,-0.011983430729610074
680,SM06,5.8,1,SM06_micro007,-4.43319424709772
681,SM06,5.9,0,SM06_micro001,-0.009282939297585268
682,SM06,6.0,0,SM06_micro001,0.0
683,SM06,6.1,0,SM06_micro001,0.0
684,SM06,6.2,0,SM06_micro001,0.0
685,SM06,6.3,0,SM06_micro001,0.0
686,SM06,6.4,0,SM06_micro001,0.0
687,SM06,6.5,0,SM06_micro001,0.0
688,SM06,6.6,0,SM06_micro001,0.0
689,SM06,6.7,0,SM06_micro001,0.0
690,SM06,6.8,0,SM06_micro001,0.0
691,SM06,6.9,0,SM06_micro001,0.0
692,SM06,7.0,0,SM06_micro001,0.0
693,SM06,7.1,0,SM06_micro001,0.0
694,SM06,7.2,0,SM06_micro001,0.0
695,SM06,7.3,0,SM06_micro001,0.0
696,SM06,7.4,0,SM06_micro001,0.0
697,SM06,7.5,0,SM06_micro001,0.0
698,SM06,7.6,0,SM06_micro001,0.0
699,SM06,7.7,0,SM06_micro001,0.0
700,SM06,7.8,0,SM06_micro001,0.0
701,SM06,7.9,0,SM06_micro001,0.0
702,SM06,8.0,0,SM06_micro001,0.0
703,SM06,8.1,0,SM06_micro001,0.0
704,SM06,8.2,0,SM06_micro001,0.0
705,SM06,8.3,0,SM06_micro001,0.0
706,SM06,8.4,0,SM06_micro001,-0.008776597154080617
707,SM06,8.5,0,SM06_micro001,-0.011139527157102322
708,SM06,8.5,1,SM06_micro008,-4.502563120757858
709,SM06,8.6,0,SM06_micro001,-0.014177580018130227
710,SM06,8.6,1,SM06_micro008,-4.26002523401913
711,SM06,8.7,0,SM06_micro001,-0.01822831716616744
712,SM06,8.7,1,SM06_micro008,-4.018162470138408
713,SM06,8.8,0,SM06_micro001,-0.023122957886712397
714,SM06,8.8,1,SM06_micro008,-3.7774811712591982
715,SM06,8.9,0,SM06_micro001,-0.02953662503777131
716,SM06,8.9,1,SM06_micro008,-3.538150118095999
717,SM06,9.0,0,SM06_micro001,-0.03763809933384572
718,SM06,9.0,1,SM06_micro008,-3.3005068720778166
719,SM06,9.1,0,SM06_micro001,-0.04776494220393874
720,SM06,9.1,1,SM06_micro008,-3.065057775348154
721,SM06,9.2,0,SM06_micro001,-0.060761057220558114
722,SM06,9.2,1,SM06_micro008,-2.832309170050516
723,SM06,9.3,0,SM06_micro001,-0.07696400581270696
724,SM06,9.3,1,SM06_micro008,-2.6027673983284076
725,SM06,9.4,0,SM06_micro001,-0.09738647226739454
726,SM06,9.4,1,SM06_micro008,-2.377445144468838
727,SM06,9.5,0,SM06_micro001,-0.12287236015712864
728,SM06,9.5,1,SM06_micro008,-2.1573550927588165
729,SM06,9.6,0,SM06_micro001,-0.1546031344834201
730,SM06,9.6,1,SM06_micro008,-1.9433411467708506
731,SM06,9.7,0,SM06_micro001,-0.1937602602477798
732,SM06,9.7,1,SM06_micro008,-1.7367535522209527
733,SM06,9.8,0,SM06_micro001,-0.24152520245171852
734,SM06,9.8,1,SM06_micro008,-1.538942554825136
735,SM06,9.9,0,SM06_micro001,-0.29958576824025185
736,SM06,9.9,1,SM06_micro008,-1.351258400299412
737,SM06,10.0,0,SM06_micro001,-0.3692922033293921
738,SM06,10.0,1,SM06_micro008,-1.175220115074295
739,SM06,10.1,0,SM06_micro001,-0.4518259727206502
740,SM06,10.1,1,SM06_micro008,-1.0120091641512958
741,SM06,10.2,0,SM06_micro001,-0.5481997607010355
742,SM06,10.2,1,SM06_micro008,-0.8626382318174237
743,SM06,10.3,0,SM06_micro001,-0.6592574708430556
744,SM06,10.3,1,SM06_micro008,-0.7281200023596881
745,SM06,10.4,0,SM06_micro008,-0.6086232564925904
746,SM06,10.4,1,SM06_micro001,-0.7855054452902152
747,SM06,10.5,0,SM06_micro008,-0.5039792135016292
748,SM06,10.5,1,SM06_micro001,-0.9266061226135114
749,SM06,10.6,0,SM06_micro008,-0.4138503119578014
750,SM06,10.6,1,SM06_micro001,-1.0820531606694392
751,SM06,10.7,0,SM06_micro008,-0.337055086859596
752,SM06,10.7,1,SM06_micro001,-1.2511714365999926
753,SM06,10.8,0,SM06_micro008,-0.2727496346345053
754,SM06,10.8,1,SM06_micro001,-1.4324419239746577
755,SM06,10.9,0,SM06_micro008,-0.21941492885201544
756,SM06,10.9,1,SM06_micro001,-1.624851938506425
757,SM06,11.0,0,SM06_micro008,-0.17553194308161232
758,SM06,11.0,1,SM06_micro001,-1.8265448923357777
759,SM07,3.0,0,SM07_micro006,-0.004725860006043409
760,SM07,3.1,0,SM07_micro006,-0.004725860006043409
761,SM07,3.2,0,SM07_micro006,-0.004725860006043409
762,SM07,3.3,0,SM07_micro006,-0.004725860006043409
763,SM07,3.4,0,SM07_micro006,-0.004725860006043409
764,SM07,3.5,0,SM07_micro006,-0.004725860006043409
765,SM07,3.6,0,SM07_micro006,-0.012320992158613174
766,SM07,3.7,0,SM07_micro006,-0.013671237874625576
767,SM07,3.8,0,SM07_micro006,-0.01552782573414263
768,SM07,3.9,0,SM07_micro006,-0.018059536451665883
769,SM07,3.9,1,SM07_micro004,-4.516571920061487
770,SM07,4.0,0,SM07_micro006,-0.02109758931269379
771,SM07,4.0,1,SM07_micro004,-4.273865252608258
772,SM07,4.1,0,SM07_micro006,-0.02497954574622945
773,SM07,4.1,1,SM07_micro004,-4.032002488727536
774,SM07,4.2,0,SM07_micro006,-0.029874186466774408
775,SM07,4.2,1,SM07_micro004,-3.7913211898483254
776,SM07,4.3,0,SM07_micro006,-0.036119072903331766
777,SM07,4.3,1,SM07_micro004,-3.5518213559706253
778,SM07,4.4,0,SM07_micro006,-0.044051766484904636
779,SM07,4.4,1,SM07_micro004,-3.314009329237941
780,SM07,4.5,0,SM07_micro006,-0.05417860935499765
781,SM07,4.5,1,SM07_micro004,-3.0783914517937765
782,SM07,4.6,0,SM07_micro006,-0.06683716294261394
783,SM07,4.6,1,SM07_micro004,-2.845474065781637
784,SM07,4.7,0,SM07_micro006,-0.08287133082026121
785,SM07,4.7,1,SM07_micro004,-2.615763513345027
786,SM07,4.8,0,SM07_micro006,-0.10312501656044726
787,SM07,4.8,1,SM07_micro004,-2.3902724787709557
788,SM07,4.9,0,SM07_micro006,-0.12827334302117824
789,SM07,4.9,1,SM07_micro004,-2.1698448656319314
790,SM07,5.0,0,SM07_micro006,-0.15966655591846662
791,SM07,5.0,1,SM07_micro004,-1.9553245775004606
792,SM07,5.1,0,SM07_micro006,-0.19831733953932162
793,SM07,5.1,1,SM07_micro004,-1.74839942152156
794,SM07,5.2,0,SM07_micro006,-0.2455759395997557
795,SM07,5.2,1,SM07_micro004,-1.5499133012677366
796,SM07,5.3,0,SM07_micro006,-0.3029613825302828
797,SM07,5.3,1,SM07_micro004,-1.361722804598508
798,SM07,5.4,0,SM07_micro006,-0.37199269476141694
799,SM07,5.4,1,SM07_micro004,-1.1850093965153847
800,SM07,5.5,0,SM07_micro006,-0.45368256058016726
801,SM07,5.5,1,SM07_micro004,-1.020954542019878
802,SM07,5.6,0,SM07_micro004,-0.6494681894019656
803,SM07,5.6,1,SM07_micro006,-0.7387531873732858
804,SM07,5.7,0,SM07_micro004,-0.5395919442614564
805,SM07,5.7,1,SM07_micro006,-0.8746216625470338
806,SM07,5.8,0,SM07_micro004,-0.444399621282582
807,SM07,5.8,1,SM07_micro006,-1.0250052791679152
808,SM07,5.9,0,SM07_micro004,-0.36304731689283476
809,SM07,5.9,1,SM07_micro006,-1.1893976950924252
810,SM07,6.0,0,SM07_micro004,-0.2943535660907038
811,SM07,6.0,1,SM07_micro006,-1.3664486646045515
812,SM07,6.1,0,SM07_micro004,-0.23730568458917978
813,SM07,6.1,1,SM07_micro006,-1.5549767227027833
814,SM07,6.2,0,SM07_micro004,-0.1902158652432472
815,SM07,6.2,1,SM07_micro006,-1.7536316236711078
816,SM07,6.3,0,SM07_micro004,-0.15173386233689373
817,SM07,6.3,1,SM07_micro006,-1.9608943410790116
818,SM07,6.4,0,SM07_micro004,-0.12050943015410695
819,SM07,6.4,1,SM07_micro006,-2.175414629210482
820,SM07,6.5,0,SM07_micro004,-0.09552988440787748
821,SM07,6.5,1,SM07_micro006,-2.3960110230640086
822,SM07,6.6,0,SM07_micro004,-0.075444979382193
823,SM07,6.6,1,SM07_micro006,-2.621670838352581
824,SM07,6.7,0,SM07_micro004,-0.05941081150454572
825,SM07,6.7,1,SM07_micro006,-2.851550171503693
826,SM07,6.8,0,SM07_micro004,-0.04675225791692944
827,SM07,6.8,1,SM07_micro006,-3.0844675575158322
828,SM07,6.9,0,SM07_micro004,-0.036794195761337974
829,SM07,6.9,1,SM07_micro006,-3.320254215674498
830,SM07,7.0,0,SM07_micro004,-0.028861502179765106
831,SM07,7.0,1,SM07_micro006,-3.5580662424071825
832,SM07,7.1,0,SM07_micro004,-0.022616615743207745
833,SM07,7.1,1,SM07_micro006,-3.7975660762848826
834,SM07,7.2,0,SM07_micro004,-0.017721975022662786
835,SM07,7.2,1,SM07_micro006,-4.038247375164093
836,SM07,7.3,0,SM07_micro004,-0.014008799303628678
837,SM07,7.3,1,SM07_micro006,-4.280110139044814
838,SM07,7.4,0,SM07_micro004,-0.01097074644260077
839,SM07,7.4,1,SM07_micro006,-4.522816806498044
840,SM07,7.5,0,SM07_micro004,-0.008607816439579067
841,SM07,7.6,0,SM07_micro004,-0.006751228580062014
842,SM07,7.7,0,SM07_micro004,-0.00523220214954806
843,SM07,7.8,0,SM07_micro004,-0.004050737148037208
844,SM07,7.9,0,SM07_micro004,-0.003206833575529456
845,SM07,8.0,0,SM07_micro004,-0.002531710717523255
846,SM07,8.1,0,SM07_micro004,0.0
847,SM07,8.2,0,SM07_micro004,0.0
848,SM07,8.3,0,SM07_micro004,0.0
849,SM07,8.4,0,SM07_micro004,0.0
850,SM07,8.5,0,SM07_micro004,0.0
851,SM07,8.6,0,SM07_micro004,0.0
852,SM07,8.7,0,SM07_micro004,0.0
853,SM07,8.8,0,SM07_micro004,0.0
854,SM07,8.9,0,SM07_micro004,0.0
855,SM07,9.0,0,SM07_micro004,0.0
856,SM07,9.1,0,SM07_micro004,0.0
857,SM07,9.2,0,SM07_micro004,0.0
858,SM07,9.3,0,SM07_micro004,0.0
859,SM07,9.4,0,SM07_micro004,0.0
860,SM07,9.5,0,SM07_micro004,0.0
861,SM07,9.6,0,SM07_micro004,0.0
862,SM07,9.7,0,SM07_micro004,0.0
863,SM07,9.8,0,SM07_micro004,0.0
864,SM07,9.9,0,SM07_micro004,0.0
865,SM07,10.0,0,SM07_micro004,0.0
866,SM07,10.1,0,SM07_micro004,0.0
867,SM07,10.2,0,SM07_micro004,0.0
868,SM07,10.3,0,SM07_micro004,0.0
869,SM07,10.4,0,SM07_micro004,0.0
870,SM07,10.5,0,SM07_micro004,-0.0003375614290031007
871,SM07,10.6,0,SM07_micro004,-0.0003375614290031007
872,SM07,10.7,0,SM07_micro004,-0.000506342143504651
873,SM07,10.8,0,SM07_micro004,-0.0006751228580062014
874,SM07,10.9,0,SM07_micro004,-0.0008439035725077517
875,SM07,11.0,0,SM07_micro004,-0.0011814650015108522
876,SM08,3.0,0,SM08_micro011,-0.06346154865258292
877,SM08,3.0,1,SM08_micro006,-2.788426184280113
878,SM08,3.1,0,SM08_micro011,-0.0805084008172395
879,SM08,3.1,1,SM08_micro006,-2.559559535416011
880,SM08,3.2,0,SM08_micro011,-0.10177477084443484
881,SM08,3.2,1,SM08_micro006,-2.3352499658434502
882,SM08,3.3,0,SM08_micro011,-0.12844212373567981
883,SM08,3.3,1,SM08_micro006,-2.1161725984204383
884,SM08,3.4,0,SM08_micro011,-0.16135436306348214
885,SM08,3.4,1,SM08_micro006,-1.9035088981484845
886,SM08,3.5,0,SM08_micro011,-0.20203051525835575
887,SM08,3.5,1,SM08_micro006,-1.6984403300291009
888,SM08,3.6,0,SM08_micro011,-0.2518208260363131
889,SM08,3.6,1,SM08_micro006,-1.502485920492801
890,SM08,3.7,0,SM08_micro011,-0.311906760398865
891,SM08,3.7,1,SM08_micro006,-1.3168271345410958
892,SM08,3.8,0,SM08_micro011,-0.383976125491027
893,SM08,3.8,1,SM08_micro006,-1.1431517793190005
894,SM08,3.9,0,SM08_micro011,-0.46904160559980834
895,SM08,3.9,1,SM08_micro006,-0.9824725391135244
896,SM08,4.0,0,SM08_micro011,-0.5681158850122184
897,SM08,4.0,1,SM08_micro006,-0.8359708789261788
898,SM08,4.1,0,SM08_micro011,-0.6822116480152665
899,SM08,4.1,1,SM08_micro006,-0.7043219216149695
900,SM08,4.2,0,SM08_micro006,-0.5875256671798967
901,SM08,4.2,1,SM08_micro011,-0.811160113894451
902,SM08,4.3,0,SM08_micro006,-0.48575089633546187
903,SM08,4.3,1,SM08_micro011,-0.9551300633642733
904,SM08,4.4,0,SM08_micro006,-0.39815370550915724
905,SM08,4.4,1,SM08_micro011,-1.1132775928522258
906,SM08,4.5,0,SM08_micro006,-0.32405897184297666
907,SM08,4.5,1,SM08_micro011,-1.2847587987858011
908,SM08,4.6,0,SM08_micro006,-0.26177888819190454
909,SM08,4.6,1,SM08_micro011,-1.4682234354489863
910,SM08,4.7,0,SM08_micro006,-0.2103007702689317
911,SM08,4.7,1,SM08_micro011,-1.6624900378402707
912,SM08,4.8,0,SM08_micro006,-0.16810559164354413
913,SM08,4.8,1,SM08_micro011,-1.8660395795291402
914,SM08,4.9,0,SM08_micro006,-0.1338431065997294
915,SM08,4.9,1,SM08_micro011,-2.0773530340850814
916,SM08,5.0,0,SM08_micro006,-0.10616306942147516
917,SM08,5.0,1,SM08_micro011,-2.295417717221085
918,SM08,5.1,0,SM08_micro006,-0.08405279582177207
919,SM08,5.1,1,SM08_micro011,-2.5188833832211373
920,SM08,5.2,0,SM08_micro006,-0.06633082079910928
921,SM08,5.2,1,SM08_micro011,-2.7469061285127316
922,SM08,5.3,0,SM08_micro006,-0.052153240780979056
923,SM08,5.3,1,SM08_micro011,-2.9786420495233603
924,SM08,5.4,0,SM08_micro006,-0.04101371362387673
925,SM08,5.4,1,SM08_micro011,-3.2130784619660138
926,SM08,5.5,0,SM08_micro006,-0.03223711646979611
927,SM08,5.5,1,SM08_micro011,-3.45004658512619
928,SM08,5.6,0,SM08_micro006,-0.02531710717523255
929,SM08,5.6,1,SM08_micro011,-3.688871296145884
930,SM08,5.7,0,SM08_micro006,-0.019916124311182937
931,SM08,5.7,1,SM08_micro011,-3.9290462528815904
932,SM08,5.8,0,SM08_micro006,-0.01552782573414263
933,SM08,5.8,1,SM08_micro011,-4.170402674618807
934,SM08,5.9,0,SM08_micro006,-0.012152211444111624
935,SM08,5.9,1,SM08_micro011,-4.412771780643033
936,SM08,6.0,0,SM08_micro006,-0.00962050072658837
937,SM08,6.1,0,SM08_micro006,-0.007426351438068215
938,SM08,6.2,0,SM08_micro006,-0.005907325007554262
939,SM08,6.3,0,SM08_micro006,-0.00455707929154186
940,SM08,6.4,0,SM08_micro006,-0.0035443950045325567
941,SM08,6.5,0,SM08_micro006,-0.0028692721465263553
942,SM08,6.6,0,SM08_micro006,-0.0021941492885201542
943,SM08,6.7,0,SM08_micro006,-0.0016878071450155034
944,SM08,6.8,0,SM08_micro006,-0.0013502457160124027
945,SM08,6.9,0,SM08_micro006,-0.001012684287009302
946,SM08,7.0,0,SM08_micro006,-0.0008439035725077517
947,SM08,7.1,0,SM08_micro006,-0.0006751228580062014
948,SM08,7.2,0,SM08_micro006,-0.000506342143504651
949,SM08,7.3,0,SM08_micro006,-0.0003375614290031007
950,SM08,7.4,0,SM08_micro006,0.0
951,SM08,7.5,0,SM08_micro006,0.0
952,SM08,7.6,0,SM08_micro006,0.0
953,SM08,7.7,0,SM08_micro006,0.0
954,SM08,7.8,0,SM08_micro006,0.0
955,SM08,7.9,0,SM08_micro006,0.0
956,SM08,8.0,0,SM08_micro006,0.0
957,SM08,8.1,0,SM08_micro006,0.0
958,SM08,8.2,0,SM08_micro006,0.0
959,SM08,8.3,0,SM08_micro006,0.0
960,SM08,8.4,0,SM08_micro006,0.0
961,SM08,8.5,0,SM08_micro006,0.0
962,SM08,8.6,0,SM08_micro006,0.0
963,SM08,8.7,0,SM08_micro006,0.0
964,SM08,8.8,0,SM08_micro006,0.0
965,SM08,8.9,0,SM08_micro006,0.0
966,SM08,9.0,0,SM08_micro006,0.0
967,SM08,9.1,0,SM08_micro006,0.0
968,SM08,9.2,0,SM08_micro006,0.0
969,SM08,9.3,0,SM08_micro006,0.0
970,SM08,9.4,0,SM08_micro006,0.0
971,SM08,9.5,0,SM08_micro006,0.0
972,SM08,9.6,0,SM08_micro006,0.0
973,SM08,9.7,0,SM08_micro006,0.0
